season,week,home,road,line,actual,hscore,vscore,linesag,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linehow,linesagpred,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linefluker,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2025,3,Charlotte,North Carolina,-13.5,-17,3,20,-20.62,-16.59,-12.46,-11.25,-18.37,-25.0,-16.67,,-14.5,-20.31,-16.76,0.04,-14.51,-4.33,-7,,-14.19,-9.55,-15.5,-17.79,,-11.72,1.5,-12.2,-15.5,-13.52,-20.28,-13.5,-15.5,-5.24,-10.38,-19.0,-21.0,-16.3,-16.53,-14.19,-20.0,-18.4,,-15.5,,-16.4,-17.3,-13.5,,-16.2,-12.47,-8.78,,5.73,23,0.4761389494,0.1949565932
2025,3,Cincinnati,Bowling Green,23.5,14,34,20,14.83,18.37,3.54,11.34,12.2,17.74,17.47,,2.0,15.61,11.28,5.44,15.64,10.34,4,,20.07,,19.56,18.07,,15.41,2.0,15.9,16.2,15.0,12.99,21.5,16.5,13.98,16.57,18.0,25.0,26.3,18.94,19.26,5.0,24.2,,23.3,,17.7,23.4,22.5,,10.85,26.28,15.38,,6.83,54,0.3246067815,0.8172886082
2025,3,Clemson,Troy St.,31.0,11,27,16,28.12,22.93,10.07,16.64,14.39,31.97,19.55,,11.0,29.31,17.46,17.15,26.28,17.91,6,,27.69,,29.65,27.58,,24.82,23.0,25.0,27.03,20.86,26.85,33.5,25.5,19.34,27.05,32.0,32.0,38.9,32.52,35.62,27.0,38.4,,35.1,,32.7,36.6,30.5,,10.95,43.82,31.61,,8.94,43,0.3977824366,0.9254287735
2025,3,Colorado,Delaware,24.0,24,31,7,20.41,30.3,-2.48,22.09,,23.82,18.34,,20.5,21.69,29.95,18.12,24.89,13.26,3,,31.32,,26.66,33.16,,21.68,15.0,25.2,24.79,24.79,18.4,24.0,22.5,21.12,39.05,23.5,25.0,35.8,29.74,15.53,28.0,35.2,,20.1,,20.8,31.8,24.0,,33.1,36.33,30.82,,8.95,38,0.5194758078,0.9140019959
2025,3,Duke,Illinois,-3.0,-26,19,45,-0.24,-3.43,1.49,0.34,-4.11,-1.79,-1.33,,1.5,-0.07,-2.19,-4.88,-3.18,-3.16,-1,,-3.94,,-5.14,-1.94,,-4.26,3.5,-4.2,-3.52,-1.52,0.43,-3.0,-3.6,0.08,-5.05,-2.5,-3.0,-9.3,-4.36,-5.54,-8.0,-8.6,,-7.8,,-4.8,-7.7,-3.0,,0.5,-10.44,4.92,,3.33,64,0.495572896,0.4222843946
2025,3,Florida,South Florida,18.0,-2,16,18,22.16,20.48,12.55,7.48,16.37,24.51,20.0,,13.0,22.81,16.33,14.38,17.48,12.46,6,,16.04,,11.05,18.93,,18.83,7.0,16.7,17.26,18.88,21.83,18.0,16.0,11.04,17.22,18.5,13.0,25.1,26.66,7.04,16.0,23.7,,18.9,,15.1,22.7,18.0,,21.2,28.75,17.31,,5.87,34,0.4877444935,0.8491575826
2025,3,Georgia St.,Memphis,-13.5,-22,16,38,-13.16,-14.43,-18.95,-15.65,-5.34,-17.4,-8.0,,-16.5,-13.06,-17.41,-12.61,-15.53,-14.89,-4,,-15.79,,-12.86,-16.38,,-17.36,-11.5,-10.9,-14.68,-12.92,-11.77,-13.5,-13.2,-12.31,-19.67,-14.0,-24.0,-9.4,-14.86,-14.51,-27.0,-10.7,,-14.4,,-19.6,-11.6,-13.5,,-35.3,-16.24,-17.56,,5.56,54,0.4519699231,0.1779315185
2025,3,Hawaii,Sam Houston St.,7.0,17,37,20,10.88,0.09,-2.9,6.64,-0.81,12.57,5.1,,3.5,10.02,-2.07,-2.65,4.65,5.36,-1,,9.58,5.45,1.22,1.54,,8.32,-6.0,1.5,5.1,1.27,11.23,7.0,3.5,6.09,-4.04,10.0,4.0,8.7,1.25,8.04,14.0,8.8,,6.9,,6.2,8.6,7.0,,2.65,3.74,10.68,,5.02,57,0.4438778185,0.6099874433
2025,3,Indiana,Kennesaw St.,36.0,47,56,9,36.22,40.07,22.07,27.56,26.28,38.5,26.64,,29.5,36.03,40.85,19.38,35.97,34.96,9,,33.23,48.8,34.24,43.35,,34.36,32.5,36.3,36.13,34.71,38.82,36.0,28.5,23.0,44.41,35.5,,44.6,43.33,37.13,41.0,44.6,,31.9,,31.5,41.1,36.0,,40.9,44.8,34.53,,8.37,65,0.4993330281,0.9774944031
2025,3,Iowa St.,Iowa,3.5,3,16,13,2.75,6.95,4.31,9.78,4.53,7.19,7.57,,4.5,1.36,7.16,6.73,5.66,4.69,-1,,5.81,,10.43,7.94,,10.71,5.0,2.7,4.61,10.42,0.55,3.5,2.0,3.88,11.12,3.0,7.0,3.1,4.4,12.73,5.0,1.7,,3.3,,3.6,2.5,3.5,,-0.85,3.25,16.81,,3.52,29,0.5528418572,0.6361182236
2025,3,Jacksonville St.,Liberty,-6.5,10,34,24,-1.49,4.4,0.24,5.85,6.27,-0.58,1.11,,-6.5,-1.04,7.63,12.51,0.53,9.26,-1,,-7.5,,-7.93,5.27,,2.89,5.5,4.4,0.02,5.86,-3.42,-6.5,-7.5,1.84,15.32,-6.0,-7.0,-3.6,-0.2,-13.3,9.0,-3.5,,-5.1,,-5.0,-4.8,-5.5,,-9.05,5.16,7.64,,6.76,58,0.6581744523,0.5122539178
2025,3,Kansas St.,Army,17.0,-3,21,24,14.91,14.25,14.74,12.62,12.16,15.58,17.57,,8.5,13.96,10.94,1.53,13.48,8.52,1,,17.31,,14.99,16.08,,15.11,2.5,8.1,14.91,13.7,16.82,17.0,16.5,19.21,5.84,16.0,18.0,19.8,14.94,5.17,10.0,19.6,,17.9,,14.9,19.7,17.0,,0.7,19.41,20.61,,5.63,45,0.4172373168,0.7882157187
2025,3,Kentucky,Mississippi,-9.0,-7,23,30,-8.81,-14.29,-15.04,-11.15,-6.21,-13.48,-7.62,,-10.5,-8.14,-17.56,-10.54,-13.03,-15.22,-3,,-10.15,-23.54,-10.75,-15.16,,-13.87,-19.5,-11.5,-11.55,-14.83,-7.16,-10.0,-8.3,-11.55,-18.22,-9.0,-10.0,-8.5,-10.59,-11.08,-25.0,-11.7,,-15.2,,-11.9,-10.3,-9.5,,-25.35,-14.49,-7.9,,4.94,53,0.4042429487,0.2166155388
2025,3,LSU,Louisiana Tech,37.5,16,23,7,37.42,33.52,25.76,25.94,33.24,42.73,32.54,,26.0,36.45,34.71,16.94,33.5,28.38,8,,29.7,,38.4,36.9,,35.16,10.5,32.1,34.12,27.73,38.3,37.5,25.5,29.35,27.49,37.5,43.0,47.5,39.48,38.57,30.0,46.0,,40.4,,34.8,44.6,37.5,,24.35,37.76,30.91,,9.04,30,0.413351471,0.9666400598
2025,3,Louisville,James Madison,15.0,14,28,14,15.93,16.2,4.83,10.65,12.92,16.18,13.71,,9.5,16.29,17.61,12.52,14.66,15.15,-2,,9.17,,11.06,14.86,,13.74,9.5,12.9,14.3,16.17,16.95,14.0,12.8,8.45,18.29,15.0,12.0,27.4,16.61,12.88,18.0,25.8,,13.2,,13.2,23.1,15.0,,1.45,20.7,20.68,,5.87,42,0.4919866356,0.806793847
2025,3,Marshall,Missouri St.,9.0,-1,20,21,13.73,18.52,21.99,16.52,37.61,16.73,23.13,,30.5,14.07,24.87,12.04,18.31,26.32,7,,16.04,,12.6,18.69,,14.93,42.5,22.7,16.82,15.56,12.12,10.0,7.7,13.01,21.13,10.0,6.0,18.5,20.46,9.78,18.0,16.9,,14.6,,10.7,15.5,10.5,,25.5,11.03,17.17,,7.83,41,0.7005491799,0.8495364902
2025,3,Maryland,Northern Ill.,16.5,11,20,9,13.55,20.95,7.85,15.89,15.6,16.64,15.43,,6.5,13.68,11.64,1.98,13.23,6.2,5,,15.77,,11.63,16.84,,13.44,-1.5,12.5,13.53,18.22,12.01,17.0,16.5,12.95,11.73,16.0,16.0,22.0,13.05,8.99,12.0,20.1,,21.1,,14.6,19.2,16.5,,17.95,5.64,6.21,,5.62,29,0.4230199883,0.7839494567
2025,3,Michigan St.,Boston College,4.5,2,42,40,2.13,-1.23,-4.3,-0.66,8.01,-0.35,2.52,,1.0,2.4,-4.37,1.53,-0.02,-4.58,2,,1.37,,3.79,-3.63,,-1.3,1.0,0.5,0.37,-3.74,3.79,4.5,3.5,-0.58,-5.63,3.0,-1.0,1.1,0.23,3.01,-14.0,-1.3,,-1.2,,2.8,1.3,3.5,,12.6,-3.36,1.27,,4.36,82,0.3918201878,0.4995153062
2025,3,Mississippi St.,Arizona St.,-6.5,4,24,20,-5.98,-3.47,-2.0,-1.56,5.33,-5.98,-4.06,,-1.5,-6.57,-15.96,-10.92,-9.44,-16.91,-1,,-3.48,,-13.2,-5.06,,-8.87,-14.0,-7.1,-8.89,-3.15,-6.76,-6.5,-10.5,-1.02,-15.67,-7.0,-15.0,-14.5,-13.9,-21.41,-13.0,-16.3,,-3.8,,-8.9,-13.0,-6.5,,1.5,-17.39,-24.82,,6.46,44,0.4318998635,0.2908878354
2025,3,Missouri,Kansas,6.5,11,42,31,14.89,7.97,10.95,7.2,1.7,17.73,7.06,,8.5,14.52,3.56,1.71,7.76,0.12,4,,10.98,,4.98,6.06,,8.18,10.0,4.1,7.13,7.53,14.37,6.5,5.4,3.51,4.79,6.5,9.0,4.8,10.07,23.9,14.0,4.0,,6.7,,7.5,5.6,6.5,,1.35,3.57,5.61,,5.11,73,0.5301138427,0.6791521501
2025,3,NC St.,Virginia,3.0,4,35,31,4.96,1.76,12.93,-0.53,9.02,2.74,6.35,,9.0,5.43,-1.69,5.68,3.32,2.25,5,,0.82,,6.77,2.38,,3.5,11.0,1.0,2.74,-2.7,6.65,2.5,2.6,-0.39,-1.63,3.0,,-0.3,8.65,7.79,-10.0,0.4,,-0.6,,3.2,1.8,3.0,,7.95,5.87,-2.52,,4.58,66,0.5077259431,0.5796254994
2025,3,Navy,UAB,21.0,14,38,24,18.61,15.76,15.5,15.37,13.07,22.01,5.65,,11.0,19.11,19.33,15.65,19.39,19.2,-1,,19.5,,23.6,17.1,,19.33,17.0,17.2,19.15,14.28,17.09,21.0,12.9,12.29,23.37,19.5,28.0,24.9,23.18,34.13,25.0,25.5,,24.2,,18.1,21.8,21.0,,12.7,27.03,24.99,,6.25,62,0.4624043897,0.8721558216
2025,3,Nebraska,Akron,34.0,68,68,0,31.27,30.89,20.55,23.97,30.01,34.01,26.51,,19.5,30.96,29.0,18.01,29.27,25.13,6,,32.03,27.76,29.59,31.16,,30.36,11.5,27.5,30.36,27.16,32.84,34.0,26.0,26.9,29.7,34.0,35.0,36.6,33.04,30.84,26.0,37.4,,36.6,,32.9,35.5,33.5,,30.85,34.97,24.81,,6.72,68,0.3918816076,0.9552597311
2025,3,New Mexico St.,Tulsa,-4.5,7,21,14,2.58,-2.83,6.24,-2.44,-2.5,2.46,2.7,,4.0,2.11,3.59,3.08,1.74,0.6,-2,,3.14,,2.21,2.56,,-0.76,12.0,-0.3,2.11,1.56,3.0,-5.0,-3.9,-1.96,-1.73,-2.0,6.0,-0.3,3.36,-0.86,-1.0,2.1,,-0.5,,0.9,0.5,-3.0,,3.7,10.1,3.02,,3.52,35,0.6494303908,0.5426120313
2025,3,Ohio,West Va.,-3.5,7,17,10,-1.38,-6.33,7.7,-1.0,-2.01,-1.58,-3.73,,2.0,-0.91,0.93,7.54,-0.34,5.73,-1,,-2.62,,1.55,-3.04,,1.04,20.5,-0.6,-0.88,-7.21,-2.3,-3.5,-3.2,-0.86,2.34,-3.0,-3.0,-9.3,1.66,-13.99,6.0,-7.2,,-3.9,,1.5,-6.9,-3.5,,4.3,5.44,1.07,,6.06,27,0.5737737265,0.4920170635
2025,3,Oklahoma,Michigan,5.0,11,24,13,4.91,-1.97,-2.85,2.89,-7.49,6.1,1.41,,-6.5,4.9,3.56,-3.96,1.55,-1.58,-2,,4.95,,0.68,2.87,,-1.15,-2.0,0.4,1.51,1.13,3.87,5.0,3.4,0.94,1.3,5.0,3.0,1.6,0.32,7.38,3.0,0.5,,4.0,,8.7,1.2,4.5,,6.6,1.74,5.57,,3.45,37,0.4159096489,0.5380062413
2025,3,Oregon,Oklahoma St.,28.0,66,69,3,33.43,20.14,30.93,22.01,19.61,39.7,15.98,,21.5,32.58,29.99,19.12,26.98,23.51,3,,25.4,,24.07,26.39,,30.25,30.0,24.4,25.75,20.99,32.93,28.5,23.5,20.55,30.49,27.5,26.0,22.1,26.62,42.24,36.0,25.5,,25.2,,22.6,24.9,28.0,,37.0,30.7,28.34,,7.17,72,0.4766506011,0.9393109287
2025,3,Oregon St.,Fresno St.,2.5,-9,27,36,1.41,4.11,3.66,2.49,0.62,0.44,3.96,,0.01,1.69,-0.7,-5.84,0.01,-5.53,-2,,3.99,-8.53,1.65,0.47,,-1.5,2.5,1.0,0.47,4.8,1.68,3.0,3.3,-3.05,-8.12,2.0,-1.0,-2.0,4.5,7.27,-4.0,-2.5,,-1.1,,1.4,-0.8,2.5,,-7.8,0.35,0.46,,3.81,63,0.4393827298,0.5002443872
2025,3,Penn St.,Florida Intl.,42.0,34,34,0,42.94,40.99,38.13,33.1,45.87,47.01,38.46,,31.0,43.13,43.17,19.07,40.89,35.42,12,,42.61,,37.42,46.78,,42.99,22.5,42.6,42.15,33.53,44.48,41.5,31.5,33.06,38.39,42.0,50.0,53.6,45.23,47.95,40.0,53.5,,39.6,,41.7,50.5,42.0,,40.7,50.6,34.12,,9.14,34,0.4758429525,0.9871924147
2025,3,Pittsburgh,Central Mich.,21.5,28,45,17,23.08,23.04,15.07,17.55,20.25,26.91,15.09,,11.5,23.31,20.28,14.78,21.46,13.99,4,,26.7,,18.06,23.22,,14.77,15.0,17.0,22.6,22.98,22.07,21.5,22.5,14.09,26.39,21.0,21.0,27.9,25.88,21.4,26.0,27.1,,24.5,,16.8,25.3,21.5,,33.7,28.17,24.6,,5.88,62,0.4990573059,0.8975549378
2025,3,Rice,Houston,-14.0,-26,9,35,-13.27,-8.58,4.3,-4.15,-4.59,-15.76,-5.9,,0.5,-13.57,-6.69,0.74,-8.33,-1.4,-4,,-10.81,,-7.2,-8.93,,-3.6,11.5,-6.8,-8.7,-8.82,-13.02,-14.0,-15.5,-4.91,-5.11,-14.0,-15.0,-19.5,-9.92,-10.86,-3.0,-18.2,,-12.4,,-9.4,-17.2,-13.5,,-5.1,-15.42,-14.97,,6.66,44,0.6290606287,0.3142340958
2025,3,Rutgers,Miami (Ohio),15.0,28,45,17,13.03,14.45,5.42,9.36,12.64,12.65,9.56,,6.0,12.65,12.16,6.85,12.7,9.89,-2,,13.49,12.36,10.54,11.74,,12.93,-5.5,8.8,12.65,13.69,15.0,15.0,7.9,9.71,10.84,14.0,12.0,25.9,13.37,19.77,14.0,24.1,,15.8,,12.9,22.6,14.5,,15.3,14.98,18.93,,5.95,62,0.4460396855,0.7731177631
2025,3,SMU,Baylor,2.5,-3,45,48,8.96,3.65,15.1,3.34,3.71,8.55,7.5,,16.5,8.09,10.24,7.25,7.05,9.3,3,,2.43,,6.61,5.6,,9.57,16.5,6.1,6.66,4.52,10.95,2.5,3.4,4.2,6.9,4.0,8.0,2.4,8.35,5.0,10.0,4.5,,3.7,,7.4,4.4,3.5,,4.25,4.46,5.62,,3.75,93,0.609849745,0.6671962563
2025,3,South Alabama,Tulane,-10.5,-2,31,33,-3.22,-8.89,-1.94,-10.1,-5.22,-5.47,-3.68,,-5.5,-3.09,-7.59,-8.4,-9.49,-3.74,-2,,-9.76,,-8.47,-10.05,,-11.53,-2.5,-8.3,-8.68,-7.09,-2.24,-10.5,-5.1,-9.65,-12.85,-10.0,-15.0,-16.0,-8.14,-15.1,-20.0,-15.5,,-10.2,,-5.6,-15.0,-10.5,,-19.1,-14.3,-18.8,,4.92,64,0.5242309422,0.283983665
2025,3,Syracuse,Connecticut,6.5,7,27,20,12.31,11.88,5.4,8.22,12.83,12.41,11.72,,9.0,13.19,16.09,5.58,10.17,9.93,3,,5.53,,13.58,9.86,,7.73,-1.0,15.2,10.86,12.52,12.49,6.5,4.7,4.28,4.89,8.5,13.0,14.8,15.22,9.42,10.0,13.5,,5.2,,6.6,13.3,7.0,,17.65,7.15,6.1,,4.33,47,0.5882472996,0.7317341889
2025,3,Texas,San Jose St.,37.0,31,38,7,34.3,34.37,24.44,29.03,30.9,40.17,27.98,,23.5,33.82,35.82,18.67,33.23,30.43,5,,35.12,39.09,27.73,37.44,,41.47,20.0,31.9,34.0,29.03,33.72,37.0,26.5,37.05,38.77,36.0,34.0,41.2,33.13,30.32,39.0,39.9,,39.2,,34.9,39.1,36.5,,28.8,35.31,30.63,,7.46,45,0.4149110064,0.9709180928
2025,3,Texas A&M,Utah St.,32.5,22,44,22,35.22,27.12,22.14,22.17,27.29,38.89,22.95,,21.5,35.73,26.99,16.75,29.75,19.15,3,,36.86,24.71,27.41,28.65,,27.15,14.0,27.1,27.41,24.08,35.71,31.5,25.5,26.38,28.16,29.5,27.0,42.6,36.0,38.37,35.0,41.5,,35.5,,28.8,40.0,32.5,,25.95,37.7,31.16,,8.35,66,0.4390723429,0.9514079083
2025,3,Texas Tech,Kent,49.0,48,62,14,42.95,37.07,31.65,28.09,29.26,49.63,30.44,,25.5,43.68,46.29,19.29,39.55,37.5,8,,46.37,,34.15,44.11,,40.02,23.5,33.2,41.62,36.32,41.56,48.0,32.5,33.32,44.59,47.5,49.0,47.3,38.08,47.17,42.0,49.3,,48.3,,37.2,45.6,48.0,,47.7,57.27,41.68,,10.03,76,0.3073943527,0.982406218
2025,3,Texas-San Antonio,Texas St.,4.0,-7,36,43,0.56,3.67,2.92,-0.04,2.03,1.37,7.68,,3.5,0.96,-3.53,4.68,2.97,2.57,5,,5.08,1.31,5.51,0.04,,4.79,2.0,-3.3,2.92,-2.12,-0.88,4.0,3.3,1.6,-1.85,5.0,6.0,6.3,5.25,12.79,3.0,6.9,,6.2,,0.7,6.4,4.0,,12.45,8.5,-8.29,,3.72,79,0.4748152268,0.5722686131
2025,3,Toledo,Western Kentucky,7.0,24,45,21,6.78,0.73,4.35,-0.86,-6.47,6.3,3.82,,-0.5,7.23,3.35,-2.65,5.14,0.97,1,,12.11,3.45,7.6,3.67,,2.07,6.5,3.1,4.35,0.75,7.11,7.5,6.7,3.4,-1.59,5.5,5.0,11.8,11.12,16.13,1.0,11.8,,3.2,,6.0,10.7,7.0,,1.5,13.97,8.64,,5.03,66,0.4555326733,0.6212107378
2025,3,UNLV,UCLA,-2.5,7,30,23,0.42,-2.28,10.19,-0.85,4.54,-0.4,-2.28,,9.5,-0.4,3.41,4.07,3.41,8.66,-2,,-2.63,10.26,1.29,1.58,,7.79,18.0,3.5,1.58,-0.43,1.55,-2.5,1.8,6.41,6.03,-2.0,2.0,-1.0,0.83,-0.85,-3.0,1.6,,-2.4,,5.0,0.6,-1.5,,26.0,-1.9,12.21,,6.08,53,0.6359551835,0.5794944148
2025,3,USC,Georgia Southern,29.0,39,59,20,22.08,28.16,20.1,31.96,22.39,26.6,24.46,,20.0,21.37,30.45,15.43,25.89,18.65,4,,28.73,,18.47,30.39,,26.26,14.5,27.0,26.43,31.99,21.38,29.0,17.0,32.76,29.89,27.5,28.0,31.3,23.42,15.16,29.0,30.2,,34.6,,27.5,28.7,29.0,,50.2,22.15,26.01,,7.94,79,0.4304593445,0.9276538402
2025,3,Virginia Tech,Vanderbilt,2.5,-24,20,44,2.29,5.04,6.83,6.52,-5.5,2.66,7.96,,5.5,2.89,8.08,-0.01,2.15,2.68,3,,2.27,,3.26,5.82,,4.22,14.5,6.5,2.33,2.36,1.24,1.0,1.0,3.49,6.24,1.0,2.0,-3.4,3.85,-8.99,-1.0,-1.8,,-0.9,,0.5,-0.9,2.5,,-3.5,-0.33,-4.2,,4.27,64,0.4915063868,0.5520306056
2025,3,Washington St.,San Diego St.,2.0,23,36,13,8.65,13.8,13.11,8.7,8.95,7.67,14.04,,11.0,8.39,19.36,10.87,10.44,15.1,1,,-0.72,,9.11,12.27,,6.87,26.5,15.7,10.82,13.63,10.42,1.5,-2.4,1.96,10.77,3.0,7.0,11.4,15.95,-3.03,3.0,11.6,,-1.7,,8.4,9.9,3.0,,22.9,12.2,19.07,,6.62,49,0.6881804282,0.7280674932
2025,3,Western Mich.,North Texas,-10.0,-3,30,33,-1.14,-5.72,-2.22,-5.72,-3.62,-2.04,0.44,,-3.0,-1.0,-5.71,-2.41,-5.0,-6.55,2,,-11.0,,-2.49,-7.94,,-4.43,2.5,0.3,-4.39,-4.35,-1.16,-10.0,-13.1,-2.08,-9.69,-9.5,-7.0,-7.6,-0.52,-12.16,-10.0,-6.8,,-9.2,,-2.9,-6.5,-9.0,,-11.7,-7.56,-3.07,,4.02,63,0.6199519749,0.3800480251
2025,3,Wisconsin,Middle Tenn.,28.5,32,42,10,32.41,33.27,21.33,31.74,23.49,36.26,22.66,,19.5,31.73,33.46,18.71,31.18,34.26,5,,31.74,,30.12,34.48,,35.87,14.5,32.9,32.21,31.44,33.51,28.5,25.0,29.79,37.44,27.0,32.0,39.4,31.97,26.23,33.0,37.9,,33.6,,27.5,35.6,29.0,,47.9,36.56,29.07,,7.77,52,0.5602562391,0.961132674
2025,4,Alabama,Wisconsin,20.0,24,38,14,18.35,19.2,19.56,10.96,8.87,26.06,18.05,,12.5,17.39,18.39,6.71,15.14,0.0,4,,13.02,15.23,11.45,20.72,,15.87,14.5,14.0,16.0,17.45,16.76,21.0,16.0,15.59,15.35,20.5,10.0,16.3,14.7,12.99,17.0,17.0,,24.9,,18.0,17.5,19.0,,18.95,17.09,7.47,,5.12,52,0.3853895954,0.8179656045
2025,4,Arizona,Kansas St.,-1.0,6,23,17,1.98,-3.42,-6.28,9.72,-6.27,11.29,-4.03,,1.0,-0.81,-5.58,-5.98,-1.15,6.13,30,,6.22,-1.75,-3.18,-0.49,,5.27,-13.0,-9.6,-1.75,5.76,-3.35,-1.0,-2.1,2.45,-2.12,0.0,-9.0,-3.3,1.4,-1.72,3.0,-4.4,,6.6,,-2.2,-4.3,-1.0,,4.0,-16.39,1.93,,7.95,40,0.496629179,0.474174795
2025,4,Arizona St.,Texas St.,17.5,19,34,15,6.2,14.6,0.15,5.75,4.22,2.29,11.14,,3.0,7.91,9.13,11.67,13.31,7.6,-1,,16.14,16.0,14.52,11.15,,7.31,9.0,11.2,11.2,11.01,8.49,16.5,14.5,8.26,10.61,14.0,24.0,32.3,13.3,26.17,7.0,30.3,,12.6,,14.9,27.0,16.5,,14.5,35.74,19.15,,8.75,49,0.4085927782,0.7686248478
2025,4,Arkansas St.,Iowa St.,-21.5,-8,16,24,-12.7,-27.3,-17.62,-20.33,-22.57,-20.75,-20.85,,-18.5,-12.94,-27.2,-10.61,-22.54,-15.83,-18,,-24.3,-21.01,-21.69,-27.47,,-20.17,-6.5,-26.4,-22.7,-25.05,-10.37,-21.0,-18.5,-16.18,-26.66,-20.0,-21.0,-33.3,-28.7,-27.06,-32.0,-31.9,,-24.0,,-22.7,-29.1,-21.5,,-26.3,-31.54,-22.88,,6.64,40,0.4759008083,0.0950948185
2025,4,Auburn,South Alabama,25.0,16,31,15,18.59,21.78,4.57,18.42,11.19,23.68,13.86,,12.0,18.06,13.13,10.56,19.98,16.3,11,,25.14,22.68,25.81,20.38,,24.42,4.5,17.3,21.12,22.18,18.86,24.5,23.5,21.12,18.55,24.5,28.0,26.8,24.5,16.89,19.0,25.7,,26.7,,19.9,25.5,24.5,,29.6,25.06,21.54,,6.31,46,0.3844400539,0.878900274
2025,4,Bowling Green,Liberty,-5.0,10,23,13,2.1,0.56,-3.55,3.97,-0.26,3.97,-1.93,,-1.0,1.56,0.47,7.35,0.16,6.12,-1,,-2.35,10.12,-3.76,1.56,,1.49,1.5,0.4,0.4,5.07,0.77,-6.0,-6.9,1.24,5.03,-5.0,-12.0,-1.9,1.75,-9.67,-1.0,-2.8,,-3.0,,-3.4,-3.6,-4.0,,-0.05,-0.8,11.92,,4.36,36,0.6230302471,0.5038773991
2025,4,California,Minnesota,-3.0,13,27,14,-3.29,-5.27,-7.53,-0.04,-7.46,-6.26,-2.05,,-4.0,-3.06,0.3,-5.77,-5.35,-4.77,-13,,-1.94,-9.32,-6.31,-5.88,,-3.59,2.5,-4.7,-5.27,-4.1,-2.94,-2.5,-2.9,-0.61,-8.07,-1.5,-9.0,-10.7,-7.7,-9.48,-9.0,-7.2,,-9.2,,0.2,-7.7,-3.0,,-4.5,-13.24,-1.24,,3.53,41,0.4425529185,0.3710901022
2025,4,Coastal Carolina,East Carolina,-10.0,-38,0,38,-5.1,-7.73,-3.6,-13.46,-7.96,-14.81,-1.0,,3.0,-4.81,-5.68,-9.93,-7.83,-5.85,-26,,-8.04,-9.2,0.56,-11.67,,-10.47,-5.0,-2.5,-7.05,-7.05,-0.45,-7.5,-5.8,-9.3,-15.59,-6.5,-5.0,-5.9,-9.8,-3.29,-18.0,-7.1,,-12.9,,-5.4,-6.4,-10.0,,-30.25,-5.23,-9.82,,6.69,38,0.5501168898,0.3247385155
2025,4,Delaware,Connecticut,-8.0,3,44,41,-6.91,-13.03,1.81,-9.79,-19.45,-13.59,-0.3,,-13.0,-6.79,-2.17,-7.49,-10.09,-2.87,-11,,-16.16,,-12.48,-15.5,,-11.98,-5.0,-8.7,-9.4,-9.4,-4.62,-10.5,-12.8,-7.09,-18.86,-11.0,,-7.0,-12.6,-7.68,-21.0,-7.9,,-12.1,,-7.6,-8.2,-8.0,,-8.0,-12.06,-16.66,,4.94,85,0.4499757861,0.2719397037
2025,4,Florida Intl.,Florida Atlantic,2.0,10,38,28,5.44,-2.57,-2.83,5.59,-0.03,8.47,0.35,,0.5,4.92,6.06,9.72,4.03,6.3,-5,,-0.06,10.38,4.77,-0.4,,3.44,6.5,1.4,2.3,1.87,4.06,2.5,0.6,-0.73,4.95,2.5,-5.0,1.5,2.8,1.62,11.0,2.2,,6.9,,2.3,0.8,2.0,,37.55,5.81,0.67,,7.04,66,0.5465301985,0.5917588182
2025,4,Georgia Southern,Jacksonville St.,3.0,7,41,34,3.66,-3.46,-8.51,-9.89,-6.94,-1.24,-3.43,,-0.5,3.92,-0.55,-3.48,-1.03,-2.95,-24,,2.38,-9.34,4.09,-4.99,,-6.16,-3.5,-5.1,-2.5,-4.81,7.15,3.5,7.1,-2.31,-11.37,4.5,7.0,8.5,-5.6,15.65,-6.0,5.3,,-2.5,,2.2,6.5,2.5,,-10.85,5.93,-1.21,,7.43,75,0.409072905,0.4765691076
2025,4,Georgia Tech,Clemson,-3.0,3,24,21,-0.29,-2.04,-8.03,2.87,-8.66,4.14,-2.23,,-1.5,-2.25,-2.45,2.18,-1.92,7.2,18,,-4.25,1.25,-5.02,-3.06,,1.54,-8.5,-6.2,-2.45,5.82,-3.46,-3.0,-5.5,1.39,1.92,-5.5,-7.0,-5.6,0.56,-9.3,6.0,-6.8,,-1.8,,-5.0,-6.4,-3.0,,16.2,-8.16,-4.21,,6.35,45,0.5251855184,0.455289969
2025,4,Houston,Colorado,5.0,16,36,20,3.79,-1.04,6.7,2.4,10.33,7.47,3.38,,6.0,2.37,-4.13,-4.53,0.47,1.79,14,,8.43,-5.46,2.9,-0.45,,4.65,-10.5,-0.3,1.76,-0.51,2.47,4.5,3.3,1.76,-0.7,5.0,3.0,-4.5,2.45,-2.36,-4.0,-4.9,,3.8,,-0.3,-2.8,4.0,,5.5,-7.29,-4.9,,5.12,56,0.392969658,0.5112398836
