source_row,season,week,away,home,picker,candidate_matches,reason
54241,2025,15,Ball State,Miami OH,CFB Victory,0,no_match
54242,2025,15,Ball State,Miami OH,Congrove,0,no_match
54243,2025,15,Ball State,Miami OH,DRatings,0,no_match
54244,2025,15,Ball State,Miami OH,David Sasser,0,no_match
54245,2025,15,Ball State,Miami OH,Dokter Entropy,0,no_match
54246,2025,15,Ball State,Miami OH,ESPN FPI,0,no_match
54247,2025,15,Ball State,Miami OH,Harville,0,no_match
54248,2025,15,Ball State,Miami OH,JP+,0,no_match
54249,2025,15,Ball State,Miami OH,John Harris,0,no_match
54250,2025,15,Ball State,Miami OH,KFord,0,no_match
54251,2025,15,Ball State,Miami OH,Keeper,0,no_match
54252,2025,15,Ball State,Miami OH,Massey,0,no_match
54253,2025,15,Ball State,Miami OH,Matt Grissom,0,no_match
54254,2025,15,Ball State,Miami OH,McIllece Sports,0,no_match
54255,2025,15,Ball State,Miami OH,Moore Ratings,0,no_match
54256,2025,15,Ball State,Miami OH,OddsTrader AI,0,no_match
54257,2025,15,Ball State,Miami OH,PEARatings,0,no_match
54258,2025,15,Ball State,Miami OH,PiRate,0,no_match
54259,2025,15,Ball State,Miami OH,PiRate: Bias,0,no_match
54260,2025,15,Ball State,Miami OH,PiRate: Mean,0,no_match
54261,2025,15,Ball State,Miami OH,Power Rank,0,no_match
54262,2025,15,Ball State,Miami OH,Professor Sides,0,no_match
54263,2025,15,Ball State,Miami OH,Room44 Bets,0,no_match
54264,2025,15,Ball State,Miami OH,Ryder Analytics,0,no_match
54265,2025,15,Ball State,Miami OH,SP+,0,no_match
54266,2025,15,Ball State,Miami OH,Sagarin,0,no_match
54267,2025,15,Ball State,Miami OH,Sagarin: Golden,0,no_match
54268,2025,15,Ball State,Miami OH,Sagarin: Predictor,0,no_match
54269,2025,15,Ball State,Miami OH,Sagarin: Recent,0,no_match
54270,2025,15,Ball State,Miami OH,SportsLine,0,no_match
54271,2025,15,Ball State,Miami OH,SportsRatings,0,no_match
54272,2025,15,Ball State,Miami OH,TShoe Index,0,no_match
54273,2025,15,Ball State,Miami OH,TeamRankings,0,no_match
54274,2025,15,Ball State,Miami OH,Trent Sorensen,0,no_match
54275,2025,15,Ball State,Miami OH,Wilson Ratings,0,no_match
54466,2025,15,Florida International,Sam Houston,Beta_Rank,0,no_match
54467,2025,15,Florida International,Sam Houston,CFB Geek,0,no_match
54468,2025,15,Florida International,Sam Houston,CFB Graphs,0,no_match
54469,2025,15,Florida International,Sam Houston,CFB Victory,0,no_match
54470,2025,15,Florida International,Sam Houston,Congrove,0,no_match
54471,2025,15,Florida International,Sam Houston,DRatings,0,no_match
54472,2025,15,Florida International,Sam Houston,David Sasser,0,no_match
54473,2025,15,Florida International,Sam Houston,Dokter Entropy,0,no_match
54474,2025,15,Florida International,Sam Houston,ESPN FPI,0,no_match
54475,2025,15,Florida International,Sam Houston,Harville,0,no_match
54476,2025,15,Florida International,Sam Houston,JP+,0,no_match
54477,2025,15,Florida International,Sam Houston,John Harris,0,no_match
54478,2025,15,Florida International,Sam Houston,KFord,0,no_match
54479,2025,15,Florida International,Sam Houston,Keeper,0,no_match
54480,2025,15,Florida International,Sam Houston,Massey,0,no_match
54481,2025,15,Florida International,Sam Houston,Matt Grissom,0,no_match
54482,2025,15,Florida International,Sam Houston,McIllece Sports,0,no_match
54483,2025,15,Florida International,Sam Houston,Moore Ratings,0,no_match
54484,2025,15,Florida International,Sam Houston,OddsTrader AI,0,no_match
54485,2025,15,Florida International,Sam Houston,PEARatings,0,no_match
54486,2025,15,Florida International,Sam Houston,PiRate,0,no_match
54487,2025,15,Florida International,Sam Houston,PiRate: Bias,0,no_match
54488,2025,15,Florida International,Sam Houston,PiRate: Mean,0,no_match
54489,2025,15,Florida International,Sam Houston,Power Rank,0,no_match
54490,2025,15,Florida International,Sam Houston,Professor Sides,0,no_match
54491,2025,15,Florida International,Sam Houston,Room44 Bets,0,no_match
54492,2025,15,Florida International,Sam Houston,Ryder Analytics,0,no_match
54493,2025,15,Florida International,Sam Houston,SP+,0,no_match
54494,2025,15,Florida International,Sam Houston,Sagarin,0,no_match
54495,2025,15,Florida International,Sam Houston,Sagarin: Golden,0,no_match
54496,2025,15,Florida International,Sam Houston,Sagarin: Predictor,0,no_match
54497,2025,15,Florida International,Sam Houston,Sagarin: Recent,0,no_match
54498,2025,15,Florida International,Sam Houston,SportsLine,0,no_match
54499,2025,15,Florida International,Sam Houston,SportsRatings,0,no_match
54500,2025,15,Florida International,Sam Houston,TShoe Index,0,no_match
54501,2025,15,Florida International,Sam Houston,TeamRankings,0,no_match
54502,2025,15,Florida International,Sam Houston,Trent Sorensen,0,no_match
54503,2025,15,Florida International,Sam Houston,Wilson Ratings,0,no_match
54770,2025,15,Kent State,Northern Illinois,Beta_Rank,0,no_match
54771,2025,15,Kent State,Northern Illinois,CFB Geek,0,no_match
54772,2025,15,Kent State,Northern Illinois,CFB Graphs,0,no_match
54773,2025,15,Kent State,Northern Illinois,CFB Victory,0,no_match
54774,2025,15,Kent State,Northern Illinois,Congrove,0,no_match
54775,2025,15,Kent State,Northern Illinois,DRatings,0,no_match
54776,2025,15,Kent State,Northern Illinois,David Sasser,0,no_match
54777,2025,15,Kent State,Northern Illinois,Dokter Entropy,0,no_match
54778,2025,15,Kent State,Northern Illinois,ESPN FPI,0,no_match
54779,2025,15,Kent State,Northern Illinois,Harville,0,no_match
54780,2025,15,Kent State,Northern Illinois,JP+,0,no_match
54781,2025,15,Kent State,Northern Illinois,John Harris,0,no_match
54782,2025,15,Kent State,Northern Illinois,KFord,0,no_match
54783,2025,15,Kent State,Northern Illinois,Keeper,0,no_match
54784,2025,15,Kent State,Northern Illinois,Massey,0,no_match
54785,2025,15,Kent State,Northern Illinois,Matt Grissom,0,no_match
54786,2025,15,Kent State,Northern Illinois,McIllece Sports,0,no_match
54787,2025,15,Kent State,Northern Illinois,Moore Ratings,0,no_match
54788,2025,15,Kent State,Northern Illinois,OddsTrader AI,0,no_match
54789,2025,15,Kent State,Northern Illinois,PEARatings,0,no_match
54790,2025,15,Kent State,Northern Illinois,PiRate,0,no_match
54791,2025,15,Kent State,Northern Illinois,PiRate: Bias,0,no_match
54792,2025,15,Kent State,Northern Illinois,PiRate: Mean,0,no_match
54793,2025,15,Kent State,Northern Illinois,Power Rank,0,no_match
54794,2025,15,Kent State,Northern Illinois,Professor Sides,0,no_match
54795,2025,15,Kent State,Northern Illinois,Room44 Bets,0,no_match
54796,2025,15,Kent State,Northern Illinois,Ryder Analytics,0,no_match
54797,2025,15,Kent State,Northern Illinois,SP+,0,no_match
54798,2025,15,Kent State,Northern Illinois,Sagarin,0,no_match
54799,2025,15,Kent State,Northern Illinois,Sagarin: Golden,0,no_match
54800,2025,15,Kent State,Northern Illinois,Sagarin: Predictor,0,no_match
54801,2025,15,Kent State,Northern Illinois,Sagarin: Recent,0,no_match
54802,2025,15,Kent State,Northern Illinois,SportsLine,0,no_match
54803,2025,15,Kent State,Northern Illinois,SportsRatings,0,no_match
54804,2025,15,Kent State,Northern Illinois,TShoe Index,0,no_match
54805,2025,15,Kent State,Northern Illinois,TeamRankings,0,no_match
54806,2025,15,Kent State,Northern Illinois,Trent Sorensen,0,no_match
54807,2025,15,Kent State,Northern Illinois,Wilson Ratings,0,no_match
54884,2025,15,Miami,Pittsburgh,Beta_Rank,0,no_match
54885,2025,15,Miami,Pittsburgh,CFB Geek,0,no_match
54886,2025,15,Miami,Pittsburgh,CFB Graphs,0,no_match
54887,2025,15,Miami,Pittsburgh,CFB Victory,0,no_match
54888,2025,15,Miami,Pittsburgh,Congrove,0,no_match
54889,2025,15,Miami,Pittsburgh,DRatings,0,no_match
54890,2025,15,Miami,Pittsburgh,David Sasser,0,no_match
54891,2025,15,Miami,Pittsburgh,Dokter Entropy,0,no_match
54892,2025,15,Miami,Pittsburgh,ESPN FPI,0,no_match
54893,2025,15,Miami,Pittsburgh,Harville,0,no_match
54894,2025,15,Miami,Pittsburgh,JP+,0,no_match
54895,2025,15,Miami,Pittsburgh,John Harris,0,no_match
54896,2025,15,Miami,Pittsburgh,KFord,0,no_match
54897,2025,15,Miami,Pittsburgh,Keeper,0,no_match
54898,2025,15,Miami,Pittsburgh,Massey,0,no_match
54899,2025,15,Miami,Pittsburgh,Matt Grissom,0,no_match
54900,2025,15,Miami,Pittsburgh,McIllece Sports,0,no_match
54901,2025,15,Miami,Pittsburgh,Moore Ratings,0,no_match
54902,2025,15,Miami,Pittsburgh,OddsTrader AI,0,no_match
54903,2025,15,Miami,Pittsburgh,PEARatings,0,no_match
54904,2025,15,Miami,Pittsburgh,PiRate,0,no_match
54905,2025,15,Miami,Pittsburgh,PiRate: Bias,0,no_match
54906,2025,15,Miami,Pittsburgh,PiRate: Mean,0,no_match
54907,2025,15,Miami,Pittsburgh,Power Rank,0,no_match
54908,2025,15,Miami,Pittsburgh,Professor Sides,0,no_match
54909,2025,15,Miami,Pittsburgh,Room44 Bets,0,no_match
54910,2025,15,Miami,Pittsburgh,Ryder Analytics,0,no_match
54911,2025,15,Miami,Pittsburgh,SP+,0,no_match
54912,2025,15,Miami,Pittsburgh,Sagarin,0,no_match
54913,2025,15,Miami,Pittsburgh,Sagarin: Golden,0,no_match
54914,2025,15,Miami,Pittsburgh,Sagarin: Predictor,0,no_match
54915,2025,15,Miami,Pittsburgh,Sagarin: Recent,0,no_match
54916,2025,15,Miami,Pittsburgh,SportsLine,0,no_match
54917,2025,15,Miami,Pittsburgh,SportsRatings,0,no_match
54918,2025,15,Miami,Pittsburgh,TShoe Index,0,no_match
54919,2025,15,Miami,Pittsburgh,TeamRankings,0,no_match
54920,2025,15,Miami,Pittsburgh,Trent Sorensen,0,no_match
54921,2025,15,Miami,Pittsburgh,Wilson Ratings,0,no_match
55188,2025,15,Texas Tech,West Virginia,Beta_Rank,0,no_match
55189,2025,15,Texas Tech,West Virginia,CFB Geek,0,no_match
55190,2025,15,Texas Tech,West Virginia,CFB Graphs,0,no_match
55191,2025,15,Texas Tech,West Virginia,CFB Victory,0,no_match
55192,2025,15,Texas Tech,West Virginia,Congrove,0,no_match
55193,2025,15,Texas Tech,West Virginia,DRatings,0,no_match
55194,2025,15,Texas Tech,West Virginia,David Sasser,0,no_match
55195,2025,15,Texas Tech,West Virginia,Dokter Entropy,0,no_match
55196,2025,15,Texas Tech,West Virginia,ESPN FPI,0,no_match
55197,2025,15,Texas Tech,West Virginia,Harville,0,no_match
55198,2025,15,Texas Tech,West Virginia,JP+,0,no_match
55199,2025,15,Texas Tech,West Virginia,John Harris,0,no_match
55200,2025,15,Texas Tech,West Virginia,KFord,0,no_match
55201,2025,15,Texas Tech,West Virginia,Keeper,0,no_match
55202,2025,15,Texas Tech,West Virginia,Massey,0,no_match
55203,2025,15,Texas Tech,West Virginia,Matt Grissom,0,no_match
55204,2025,15,Texas Tech,West Virginia,McIllece Sports,0,no_match
55205,2025,15,Texas Tech,West Virginia,Moore Ratings,0,no_match
55206,2025,15,Texas Tech,West Virginia,OddsTrader AI,0,no_match
55207,2025,15,Texas Tech,West Virginia,PEARatings,0,no_match
55208,2025,15,Texas Tech,West Virginia,PiRate,0,no_match
55209,2025,15,Texas Tech,West Virginia,PiRate: Bias,0,no_match
55210,2025,15,Texas Tech,West Virginia,PiRate: Mean,0,no_match
55211,2025,15,Texas Tech,West Virginia,Power Rank,0,no_match
55212,2025,15,Texas Tech,West Virginia,Professor Sides,0,no_match
55213,2025,15,Texas Tech,West Virginia,Room44 Bets,0,no_match
55214,2025,15,Texas Tech,West Virginia,Ryder Analytics,0,no_match
55215,2025,15,Texas Tech,West Virginia,SP+,0,no_match
55216,2025,15,Texas Tech,West Virginia,Sagarin,0,no_match
55217,2025,15,Texas Tech,West Virginia,Sagarin: Golden,0,no_match
55218,2025,15,Texas Tech,West Virginia,Sagarin: Predictor,0,no_match
55219,2025,15,Texas Tech,West Virginia,Sagarin: Recent,0,no_match
55220,2025,15,Texas Tech,West Virginia,SportsLine,0,no_match
55221,2025,15,Texas Tech,West Virginia,SportsRatings,0,no_match
55222,2025,15,Texas Tech,West Virginia,TShoe Index,0,no_match
55223,2025,15,Texas Tech,West Virginia,TeamRankings,0,no_match
55224,2025,15,Texas Tech,West Virginia,Trent Sorensen,0,no_match
55225,2025,15,Texas Tech,West Virginia,Wilson Ratings,0,no_match
55226,2025,15,Toledo,Central Michigan,Beta_Rank,0,no_match
55227,2025,15,Toledo,Central Michigan,CFB Geek,0,no_match
55228,2025,15,Toledo,Central Michigan,CFB Graphs,0,no_match
55229,2025,15,Toledo,Central Michigan,CFB Victory,0,no_match
55230,2025,15,Toledo,Central Michigan,Congrove,0,no_match
55231,2025,15,Toledo,Central Michigan,DRatings,0,no_match
55232,2025,15,Toledo,Central Michigan,David Sasser,0,no_match
55233,2025,15,Toledo,Central Michigan,Dokter Entropy,0,no_match
55234,2025,15,Toledo,Central Michigan,ESPN FPI,0,no_match
55235,2025,15,Toledo,Central Michigan,Harville,0,no_match
55236,2025,15,Toledo,Central Michigan,JP+,0,no_match
55237,2025,15,Toledo,Central Michigan,John Harris,0,no_match
55238,2025,15,Toledo,Central Michigan,KFord,0,no_match
55239,2025,15,Toledo,Central Michigan,Keeper,0,no_match
55240,2025,15,Toledo,Central Michigan,Massey,0,no_match
55241,2025,15,Toledo,Central Michigan,Matt Grissom,0,no_match
55242,2025,15,Toledo,Central Michigan,McIllece Sports,0,no_match
55243,2025,15,Toledo,Central Michigan,Moore Ratings,0,no_match
55244,2025,15,Toledo,Central Michigan,OddsTrader AI,0,no_match
55245,2025,15,Toledo,Central Michigan,PEARatings,0,no_match
55246,2025,15,Toledo,Central Michigan,PiRate,0,no_match
55247,2025,15,Toledo,Central Michigan,PiRate: Bias,0,no_match
55248,2025,15,Toledo,Central Michigan,PiRate: Mean,0,no_match
55249,2025,15,Toledo,Central Michigan,Power Rank,0,no_match
55250,2025,15,Toledo,Central Michigan,Professor Sides,0,no_match
55251,2025,15,Toledo,Central Michigan,Room44 Bets,0,no_match
55252,2025,15,Toledo,Central Michigan,Ryder Analytics,0,no_match
55253,2025,15,Toledo,Central Michigan,SP+,0,no_match
55254,2025,15,Toledo,Central Michigan,Sagarin,0,no_match
55255,2025,15,Toledo,Central Michigan,Sagarin: Golden,0,no_match
55256,2025,15,Toledo,Central Michigan,Sagarin: Predictor,0,no_match
55257,2025,15,Toledo,Central Michigan,Sagarin: Recent,0,no_match
55258,2025,15,Toledo,Central Michigan,SportsLine,0,no_match
55259,2025,15,Toledo,Central Michigan,SportsRatings,0,no_match
55260,2025,15,Toledo,Central Michigan,TShoe Index,0,no_match
55261,2025,15,Toledo,Central Michigan,TeamRankings,0,no_match
55262,2025,15,Toledo,Central Michigan,Trent Sorensen,0,no_match
55263,2025,15,Toledo,Central Michigan,Wilson Ratings,0,no_match
55416,2025,15,Western Michigan,Eastern Michigan,Beta_Rank,0,no_match
55417,2025,15,Western Michigan,Eastern Michigan,CFB Geek,0,no_match
55418,2025,15,Western Michigan,Eastern Michigan,CFB Graphs,0,no_match
55419,2025,15,Western Michigan,Eastern Michigan,CFB Victory,0,no_match
55420,2025,15,Western Michigan,Eastern Michigan,Congrove,0,no_match
55421,2025,15,Western Michigan,Eastern Michigan,DRatings,0,no_match
55422,2025,15,Western Michigan,Eastern Michigan,David Sasser,0,no_match
55423,2025,15,Western Michigan,Eastern Michigan,Dokter Entropy,0,no_match
55424,2025,15,Western Michigan,Eastern Michigan,ESPN FPI,0,no_match
55425,2025,15,Western Michigan,Eastern Michigan,Harville,0,no_match
55426,2025,15,Western Michigan,Eastern Michigan,JP+,0,no_match
55427,2025,15,Western Michigan,Eastern Michigan,John Harris,0,no_match
55428,2025,15,Western Michigan,Eastern Michigan,KFord,0,no_match
55429,2025,15,Western Michigan,Eastern Michigan,Keeper,0,no_match
55430,2025,15,Western Michigan,Eastern Michigan,Massey,0,no_match
55431,2025,15,Western Michigan,Eastern Michigan,Matt Grissom,0,no_match
55432,2025,15,Western Michigan,Eastern Michigan,McIllece Sports,0,no_match
55433,2025,15,Western Michigan,Eastern Michigan,Moore Ratings,0,no_match
55434,2025,15,Western Michigan,Eastern Michigan,OddsTrader AI,0,no_match
55435,2025,15,Western Michigan,Eastern Michigan,PEARatings,0,no_match
55436,2025,15,Western Michigan,Eastern Michigan,PiRate,0,no_match
55437,2025,15,Western Michigan,Eastern Michigan,PiRate: Bias,0,no_match
55438,2025,15,Western Michigan,Eastern Michigan,PiRate: Mean,0,no_match
55439,2025,15,Western Michigan,Eastern Michigan,Power Rank,0,no_match
55440,2025,15,Western Michigan,Eastern Michigan,Professor Sides,0,no_match
55441,2025,15,Western Michigan,Eastern Michigan,Room44 Bets,0,no_match
55442,2025,15,Western Michigan,Eastern Michigan,Ryder Analytics,0,no_match
55443,2025,15,Western Michigan,Eastern Michigan,SP+,0,no_match
55444,2025,15,Western Michigan,Eastern Michigan,Sagarin,0,no_match
55445,2025,15,Western Michigan,Eastern Michigan,Sagarin: Golden,0,no_match
55446,2025,15,Western Michigan,Eastern Michigan,Sagarin: Predictor,0,no_match
55447,2025,15,Western Michigan,Eastern Michigan,Sagarin: Recent,0,no_match
55448,2025,15,Western Michigan,Eastern Michigan,SportsLine,0,no_match
55449,2025,15,Western Michigan,Eastern Michigan,SportsRatings,0,no_match
55450,2025,15,Western Michigan,Eastern Michigan,TShoe Index,0,no_match
55451,2025,15,Western Michigan,Eastern Michigan,TeamRankings,0,no_match
55452,2025,15,Western Michigan,Eastern Michigan,Trent Sorensen,0,no_match
55453,2025,15,Western Michigan,Eastern Michigan,Wilson Ratings,0,no_match
55644,2025,16,Miami OH,Western Michigan,Beta_Rank,0,no_match
55645,2025,16,Miami OH,Western Michigan,CFB Geek,0,no_match
55646,2025,16,Miami OH,Western Michigan,CFB Graphs,0,no_match
55647,2025,16,Miami OH,Western Michigan,CFB Victory,0,no_match
55648,2025,16,Miami OH,Western Michigan,Congrove,0,no_match
55649,2025,16,Miami OH,Western Michigan,DRatings,0,no_match
55650,2025,16,Miami OH,Western Michigan,David Sasser,0,no_match
55651,2025,16,Miami OH,Western Michigan,Dokter Entropy,0,no_match
55652,2025,16,Miami OH,Western Michigan,ESPN FPI,0,no_match
55653,2025,16,Miami OH,Western Michigan,Harville,0,no_match
55654,2025,16,Miami OH,Western Michigan,JP+,0,no_match
55655,2025,16,Miami OH,Western Michigan,John Harris,0,no_match
55656,2025,16,Miami OH,Western Michigan,KFord,0,no_match
55657,2025,16,Miami OH,Western Michigan,Keeper,0,no_match
55658,2025,16,Miami OH,Western Michigan,Massey,0,no_match
55659,2025,16,Miami OH,Western Michigan,Matt Grissom,0,no_match
55660,2025,16,Miami OH,Western Michigan,McIllece Sports,0,no_match
55661,2025,16,Miami OH,Western Michigan,Moore Ratings,0,no_match
55662,2025,16,Miami OH,Western Michigan,OddsTrader AI,0,no_match
55663,2025,16,Miami OH,Western Michigan,PEARatings,0,no_match
55664,2025,16,Miami OH,Western Michigan,PiRate,0,no_match
55665,2025,16,Miami OH,Western Michigan,PiRate: Bias,0,no_match
55666,2025,16,Miami OH,Western Michigan,PiRate: Mean,0,no_match
55667,2025,16,Miami OH,Western Michigan,Power Rank,0,no_match
55668,2025,16,Miami OH,Western Michigan,Professor Sides,0,no_match
55669,2025,16,Miami OH,Western Michigan,Room44 Bets,0,no_match
55670,2025,16,Miami OH,Western Michigan,Ryder Analytics,0,no_match
55671,2025,16,Miami OH,Western Michigan,SP+,0,no_match
55672,2025,16,Miami OH,Western Michigan,Sagarin,0,no_match
55673,2025,16,Miami OH,Western Michigan,Sagarin: Golden,0,no_match
55674,2025,16,Miami OH,Western Michigan,Sagarin: Predictor,0,no_match
55675,2025,16,Miami OH,Western Michigan,Sagarin: Recent,0,no_match
55676,2025,16,Miami OH,Western Michigan,SportsLine,0,no_match
55677,2025,16,Miami OH,Western Michigan,SportsRatings,0,no_match
55678,2025,16,Miami OH,Western Michigan,TShoe Index,0,no_match
55679,2025,16,Miami OH,Western Michigan,TeamRankings,0,no_match
55680,2025,16,Miami OH,Western Michigan,Trent Sorensen,0,no_match
55681,2025,16,Miami OH,Western Michigan,Wilson Ratings,0,no_match
55720,2025,16,Troy,James Madison,Beta_Rank,0,no_match
55721,2025,16,Troy,James Madison,CFB Geek,0,no_match
55722,2025,16,Troy,James Madison,CFB Graphs,0,no_match
55723,2025,16,Troy,James Madison,CFB Victory,0,no_match
55724,2025,16,Troy,James Madison,Congrove,0,no_match
55725,2025,16,Troy,James Madison,DRatings,0,no_match
